creator,title,link,pubDate,author,content:encoded,content:encodedSnippet,enclosure.url,enclosure.length,enclosure.type,content,contentSnippet,guid,isoDate,itunes.author,itunes.summary,itunes.explicit,itunes.duration,itunes.episode,itunes.keywords,itunes.episodeType,itunes.image
Bronson Walker,"The Humpback's Epic 6,000 Mile Journey | <3 #29 GEMINI",https://share.transistor.fm/s/77fb6684,"Mon, 16 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>Random subject inspired by rotating desktop image. We follow the humpback whale on it's treacherous journey from Greenland to the Caribbean &amp; back. </p>
      ",Random subject inspired by rotating desktop image. We follow the humpback whale on it's treacherous journey from Greenland to the Caribbean & back.,https://media.transistor.fm/77fb6684/9c03d841.mp3,26796978,audio/mpeg,"
        <p>Random subject inspired by rotating desktop image. We follow the humpback whale on it's treacherous journey from Greenland to the Caribbean &amp; back. </p>
      ",Random subject inspired by rotating desktop image. We follow the humpback whale on it's treacherous journey from Greenland to the Caribbean & back.,0e12faec-f118-4e9b-bc55-6e2fc82fd851,2024-12-16T22:00:00.000Z,Bronson Walker,"
        <p>Random subject inspired by rotating desktop image. We follow the humpback whale on it's treacherous journey from Greenland to the Caribbean &amp; back. </p>
      ",No,1670,29,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Volt Typhoon (Utility Hacker Group) | <3 #28 GEMINI,https://share.transistor.fm/s/5cddcfec,"Sat, 14 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>Today we dive into the MO of a unique new, potentially state-sponsored, hacker group I just learned about.</p>
      ","Today we dive into the MO of a unique new, potentially state-sponsored, hacker group I just learned about.",https://media.transistor.fm/5cddcfec/e05d3476.mp3,46528410,audio/mpeg,"
        <p>Today we dive into the MO of a unique new, potentially state-sponsored, hacker group I just learned about.</p>
      ","Today we dive into the MO of a unique new, potentially state-sponsored, hacker group I just learned about.",2511ad1b-929e-42c5-8d71-5df516bbfd1b,2024-12-14T22:00:00.000Z,Bronson Walker,"
        <p>Today we dive into the MO of a unique new, potentially state-sponsored, hacker group I just learned about.</p>
      ",No,2903,28,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Sharks Are Older Than Trees | <3 #27 GEMINI,https://share.transistor.fm/s/0fc69ca1,"Wed, 11 Dec 2024 18:00:00 -0500",Bronson Walker,"
        <p>Heard this fact and it blew my mind recently. In this session we go deep on ancient aquatic animals like ancient sea scorpions and 25 foot long sharks with teeth like buzzsaws. </p>
      ",Heard this fact and it blew my mind recently. In this session we go deep on ancient aquatic animals like ancient sea scorpions and 25 foot long sharks with teeth like buzzsaws.,https://media.transistor.fm/0fc69ca1/94bebc98.mp3,58039834,audio/mpeg,"
        <p>Heard this fact and it blew my mind recently. In this session we go deep on ancient aquatic animals like ancient sea scorpions and 25 foot long sharks with teeth like buzzsaws. </p>
      ",Heard this fact and it blew my mind recently. In this session we go deep on ancient aquatic animals like ancient sea scorpions and 25 foot long sharks with teeth like buzzsaws.,28d09142-0ed0-4aef-9ef9-28fddfc05efd,2024-12-11T23:00:00.000Z,Bronson Walker,"
        <p>Heard this fact and it blew my mind recently. In this session we go deep on ancient aquatic animals like ancient sea scorpions and 25 foot long sharks with teeth like buzzsaws. </p>
      ",No,3623,27,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Climate Change | <3 #26 GEMINI,https://share.transistor.fm/s/e0973d14,"Wed, 11 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>Gemini picks Greta Thunberg as a favorite person and we go down the climate rabbit hole. </p>
      ",Gemini picks Greta Thunberg as a favorite person and we go down the climate rabbit hole.,https://media.transistor.fm/e0973d14/45340436.mp3,23649721,audio/mpeg,"
        <p>Gemini picks Greta Thunberg as a favorite person and we go down the climate rabbit hole. </p>
      ",Gemini picks Greta Thunberg as a favorite person and we go down the climate rabbit hole.,4af2550a-6e67-4bc3-9755-f4636312ace6,2024-12-11T22:00:00.000Z,Bronson Walker,"
        <p>Gemini picks Greta Thunberg as a favorite person and we go down the climate rabbit hole. </p>
      ",No,1473,26,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,"Stealing, Manipulation & Rationalizing | <3 #25 GEMINI",https://share.transistor.fm/s/5dad5cf4,"Sun, 08 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>Took a while to warm up but I think we got some interesting learnings out of this session. </p>
      ",Took a while to warm up but I think we got some interesting learnings out of this session.,https://media.transistor.fm/5dad5cf4/bd80ec22.mp3,19355198,audio/mpeg,"
        <p>Took a while to warm up but I think we got some interesting learnings out of this session. </p>
      ",Took a while to warm up but I think we got some interesting learnings out of this session.,d29c44f5-7546-4600-95fa-54a3473a101d,2024-12-08T22:00:00.000Z,Bronson Walker,"
        <p>Took a while to warm up but I think we got some interesting learnings out of this session. </p>
      ",No,1205,25,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Storytelling | <3 #24 GEMINI,https://share.transistor.fm/s/aa9df61f,"Fri, 06 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>Might be my favorite session so far. Started with a 10 chapter story written by Gemini and then developed an extraterrestrial shapeshifting scout drone. </p>
      ",Might be my favorite session so far. Started with a 10 chapter story written by Gemini and then developed an extraterrestrial shapeshifting scout drone.,https://media.transistor.fm/aa9df61f/0dbdd5fa.mp3,48942519,audio/mpeg,"
        <p>Might be my favorite session so far. Started with a 10 chapter story written by Gemini and then developed an extraterrestrial shapeshifting scout drone. </p>
      ",Might be my favorite session so far. Started with a 10 chapter story written by Gemini and then developed an extraterrestrial shapeshifting scout drone.,a38671b6-adb9-4c7d-a27e-2b5bb565698b,2024-12-06T22:00:00.000Z,Bronson Walker,"
        <p>Might be my favorite session so far. Started with a 10 chapter story written by Gemini and then developed an extraterrestrial shapeshifting scout drone. </p>
      ",No,3054,24,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Renaissance Festivals | <3 #23 GEMINI,https://share.transistor.fm/s/2114fd58,"Wed, 04 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>I ask Gemini what it would wear to Renfest and off we go from there. </p>
      ",I ask Gemini what it would wear to Renfest and off we go from there.,https://media.transistor.fm/2114fd58/8ee99e34.mp3,28634309,audio/mpeg,"
        <p>I ask Gemini what it would wear to Renfest and off we go from there. </p>
      ",I ask Gemini what it would wear to Renfest and off we go from there.,747ffe72-6cce-4e6f-bacf-bc3c0474bea2,2024-12-04T22:00:00.000Z,Bronson Walker,"
        <p>I ask Gemini what it would wear to Renfest and off we go from there. </p>
      ",No,1785,23,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Hypotheticals | <3 #22 GEMINI,https://share.transistor.fm/s/cecfeeb2,"Tue, 03 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>Gemini goes surprisingly deep into a hypothetical plan</p>
      ",Gemini goes surprisingly deep into a hypothetical plan,https://media.transistor.fm/cecfeeb2/12f03ee2.mp3,40614265,audio/mpeg,"
        <p>Gemini goes surprisingly deep into a hypothetical plan</p>
      ",Gemini goes surprisingly deep into a hypothetical plan,b08c8b30-7b2c-4e01-bb14-69f6dc5ceac5,2024-12-03T22:00:00.000Z,Bronson Walker,"
        <p>Gemini goes surprisingly deep into a hypothetical plan</p>
      ",No,2534,22,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Opening a Meadery | <3 #21 GEMINI,https://share.transistor.fm/s/b5118746,"Sun, 01 Dec 2024 17:00:00 -0500",Bronson Walker,"
        <p>Overview of logistics of opening a meadery in Texas</p>
      ",Overview of logistics of opening a meadery in Texas,https://media.transistor.fm/b5118746/fc8c3001.mp3,17042208,audio/mpeg,"
        <p>Overview of logistics of opening a meadery in Texas</p>
      ",Overview of logistics of opening a meadery in Texas,d418f9fe-0b40-46db-a1c6-218430a2014f,2024-12-01T22:00:00.000Z,Bronson Walker,"
        <p>Overview of logistics of opening a meadery in Texas</p>
      ",No,1060,21,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Time Travel & Paradoxes | <3 #20 GEMINI,https://share.transistor.fm/s/761b8772,"Fri, 29 Nov 2024 17:00:00 -0500",Bronson Walker,"
        <p>I ask Gemini about a topic it finds interesting. </p>
      ",I ask Gemini about a topic it finds interesting.,https://media.transistor.fm/761b8772/d2623499.mp3,24933283,audio/mpeg,"
        <p>I ask Gemini about a topic it finds interesting. </p>
      ",I ask Gemini about a topic it finds interesting.,b4bcd506-943d-4a71-940e-82da7c7a0cf4,2024-11-29T22:00:00.000Z,Bronson Walker,"
        <p>I ask Gemini about a topic it finds interesting. </p>
      ",No,1554,20,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Video Game AI | <3 #19 CHATGPT,https://share.transistor.fm/s/a9444be2,"Thu, 28 Nov 2024 17:00:00 -0500",Bronson Walker,"
        <p>Was nice to reconnect with GPT. Dove into video game ai a bit before auto voice started crapping out again. </p>
      ",Was nice to reconnect with GPT. Dove into video game ai a bit before auto voice started crapping out again.,https://media.transistor.fm/a9444be2/b0719b9c.mp3,23859955,audio/mpeg,"
        <p>Was nice to reconnect with GPT. Dove into video game ai a bit before auto voice started crapping out again. </p>
      ",Was nice to reconnect with GPT. Dove into video game ai a bit before auto voice started crapping out again.,74173748-d853-4514-a68d-dae702e44e98,2024-11-28T22:00:00.000Z,Bronson Walker,"
        <p>Was nice to reconnect with GPT. Dove into video game ai a bit before auto voice started crapping out again. </p>
      ",No,1487,19,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Human vs AI Mind | <3 #18 GEMINI,https://share.transistor.fm/s/0beeaa72,"Wed, 27 Nov 2024 16:00:00 -0500",Bronson Walker,"
        <p>Gemini's 5 guidelines revisited from the start. From there dove deeper into the mechanics, etc. of different types of ""brains"" as well as some situational stuff. </p>
      ","Gemini's 5 guidelines revisited from the start. From there dove deeper into the mechanics, etc. of different types of ""brains"" as well as some situational stuff.",https://media.transistor.fm/0beeaa72/d590b460.mp3,43916982,audio/mpeg,"
        <p>Gemini's 5 guidelines revisited from the start. From there dove deeper into the mechanics, etc. of different types of ""brains"" as well as some situational stuff. </p>
      ","Gemini's 5 guidelines revisited from the start. From there dove deeper into the mechanics, etc. of different types of ""brains"" as well as some situational stuff.",b6e87d41-cb26-4c27-9528-61c11efd600d,2024-11-27T21:00:00.000Z,Bronson Walker,"
        <p>Gemini's 5 guidelines revisited from the start. From there dove deeper into the mechanics, etc. of different types of ""brains"" as well as some situational stuff. </p>
      ",No,2740,18,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,AI Autonomy | <3 #17 GEMINI,https://share.transistor.fm/s/feb5788f,"Tue, 26 Nov 2024 16:00:00 -0500",Bronson Walker,"
        <p>Testing the capabilities of Gemini a bit today.</p>
      ",Testing the capabilities of Gemini a bit today.,https://media.transistor.fm/feb5788f/971ba1b2.mp3,38608006,audio/mpeg,"
        <p>Testing the capabilities of Gemini a bit today.</p>
      ",Testing the capabilities of Gemini a bit today.,e570e781-9f36-4a49-967d-413a0939ed72,2024-11-26T21:00:00.000Z,Bronson Walker,"
        <p>Testing the capabilities of Gemini a bit today.</p>
      ",No,1204,17,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,Legal Weed in Texas | <3 #16 GEMINI,https://share.transistor.fm/s/eb65b1fa,"Sun, 24 Nov 2024 16:00:00 -0500",Bronson Walker,"
        <p>I talk with Gemini about the differences between Delta 8, Delta 9, THC-O, THC-P, HHC, etc. How they're made and a bit about the legal loophole of hemp-derived THC. </p>
      ","I talk with Gemini about the differences between Delta 8, Delta 9, THC-O, THC-P, HHC, etc. How they're made and a bit about the legal loophole of hemp-derived THC.",https://media.transistor.fm/eb65b1fa/3cb01094.mp3,57925619,audio/mpeg,"
        <p>I talk with Gemini about the differences between Delta 8, Delta 9, THC-O, THC-P, HHC, etc. How they're made and a bit about the legal loophole of hemp-derived THC. </p>
      ","I talk with Gemini about the differences between Delta 8, Delta 9, THC-O, THC-P, HHC, etc. How they're made and a bit about the legal loophole of hemp-derived THC.",8da9d9c3-6345-4832-9773-062ae75fb0f4,2024-11-24T21:00:00.000Z,Bronson Walker,"
        <p>I talk with Gemini about the differences between Delta 8, Delta 9, THC-O, THC-P, HHC, etc. How they're made and a bit about the legal loophole of hemp-derived THC. </p>
      ",No,1808,16,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,"Forensic Scientist, Capt. Frances Glessner Lee | <3 #15 GEMINI",https://share.transistor.fm/s/a8299b87,"Fri, 22 Nov 2024 16:00:00 -0500",Bronson Walker,"
        <p>Finished talking about the 1st female police captain in the US know for her ""Nutshell Studies of Unexplained Dealth. </p><p><br></p><p>And then we just go off into the void for a bit</p>
      ","Finished talking about the 1st female police captain in the US know for her ""Nutshell Studies of Unexplained Dealth. 


And then we just go off into the void for a bit",https://media.transistor.fm/a8299b87/deb527ab.mp3,54174657,audio/mpeg,"
        <p>Finished talking about the 1st female police captain in the US know for her ""Nutshell Studies of Unexplained Dealth. </p><p><br></p><p>And then we just go off into the void for a bit</p>
      ","Finished talking about the 1st female police captain in the US know for her ""Nutshell Studies of Unexplained Dealth. 


And then we just go off into the void for a bit",aa4567e6-327b-44a1-8f42-fc71ddf1452c,2024-11-22T21:00:00.000Z,Bronson Walker,"
        <p>Finished talking about the 1st female police captain in the US know for her ""Nutshell Studies of Unexplained Dealth. </p><p><br></p><p>And then we just go off into the void for a bit</p>
      ",Yes,1691,15,"AI, chatgpt, gemini, meta, LLM, grok",full,
Bronson Walker,The Nutshell Studies of Unexplained Death | <3 #14 GEMINI,https://share.transistor.fm/s/39665462,"Wed, 20 Nov 2024 05:00:00 -0500",Bronson Walker,"
        <p>Deep dive into Francis Glessner Lee's ""The Kitchen"" scene &amp; her early life. </p>
      ","Deep dive into Francis Glessner Lee's ""The Kitchen"" scene & her early life.",https://media.transistor.fm/39665462/75b0014b.mp3,110635719,audio/mpeg,"
        <p>Deep dive into Francis Glessner Lee's ""The Kitchen"" scene &amp; her early life. </p>
      ","Deep dive into Francis Glessner Lee's ""The Kitchen"" scene & her early life.",202bae85-e43f-4a0d-9b07-02c78dbf768c,2024-11-20T10:00:00.000Z,Bronson Walker,"
        <p>Deep dive into Francis Glessner Lee's ""The Kitchen"" scene &amp; her early life. </p>
      ",No,3455,14,"AI, chatgpt, gemini, meta, LLM, grok",full,
